RedName,Width,Height,Format,Compression,TextureGroup
characters\models\common\child_average\heads\h_06_cma__skellige_villager\h_06_cma__skellige_villager_n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\common\dwarf_average\body\model\dwarf_average__n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\dwarf_average\heads\h_01_da__head\h_01_da__head_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\common\dwarf_average\heads\h_01_da__head\h_01_da__head_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\common\dwarf_average\heads\h_01_da__head\h_01_da__head_n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\common\dwarf_average\heads\h_02_da__head\h_02_ha__head_n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\common\dwarf_average\heads\h_03_da__head\h_03_da__head_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\common\materials\chainmail\chainmail_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\eyes\eye_d05.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d08.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d09.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d13.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d14.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eyelashes__d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\eyes\eyelashes__n01.xbm,128,128,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\eyes\eye_d02.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d04.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d06.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d07.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d11.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_d12.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_meat_d01.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_shadow_d01.xbm,256,256,TRF_TrueColor,TCM_None,
characters\models\common\textures\eyes\eyelashes__d03.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\eyes\eyelashes__d04.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\eyes\eye_d03.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\eyes\eye_detailmap.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\eyes\eye_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\eyes\eye_d15.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t03.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t07.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t09.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t05.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t06.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t08.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\tattoos\man_tattoo__t04.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_customizable_01_d03.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_customizable_01_n03.xbm,512,512,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\textures\teeth\teeth_woman_01_d02.xbm,1024,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_customizable_01_d04.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_a01.xbm,64,64,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_geralt_01_d01.xbm,1024,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_geralt_01_n01.xbm,1024,256,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\textures\teeth\teeth_customizable_01_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_customizable_01_d02.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_customizable_01_n01.xbm,512,512,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\textures\teeth\teeth_customizable_01_n02.xbm,512,512,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\textures\teeth\teeth_geralt_01_d02.xbm,1024,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_woman_01_d01.xbm,1024,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\teeth\teeth_woman_01_n01.xbm,1024,256,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\textures\beards\hb_02_ma__beard_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\beards\hb_01_ma__beard_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\beards\hb_01_ma__beard_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\beards\hb_02_ma__beard_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\detailmaps_pbr\detailmap_cloth_03.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_cloth_02.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_leather_04.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_metal_03.xbm,128,128,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_cloth_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_cloth_08.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_flower_patern_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_leather_02.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_metal_02.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_null.xbm,32,32,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_paint_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_rope_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_ropemate_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_skin_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_deco_patern_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_skin_02.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_cloth_04.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_metal_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_metal_04.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_wood_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_leather_01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_leather_03.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_stripes_01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\detailmaps_pbr\detailmap_stripes_02.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\feathers\feather_01_a01.xbm,128,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\feathers\feather_01_d01.xbm,128,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\feathers\feather_01_n01.xbm,128,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\feathers\feather_02_a01.xbm,128,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\feathers\feather_02_d01.xbm,128,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\feathers\feather_02_n01.xbm,128,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\feathers\feather_03_a01.xbm,256,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\feathers\feather_03_d01.xbm,256,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\feathers\feather_03_n01.xbm,256,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_animal_long_01_d01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_medium_01_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_medium_01_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\fur_02_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\fur_02_d03.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_medium_02_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_medium_02_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\detailshift_hair_01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\hair\beard_01_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\beard_01_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_long_04_d01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_long_04_n01.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_medium_03_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_medium_03_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\fur_01_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\fur_01_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\fur_03_d01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\fur_03_n01.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_animal_long_01_n01.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_curly_01_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_curly_01_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_long_02_d01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_long_02_n01.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_long_03_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_long_03_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_medium_01_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\fur_02_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\fur_02_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hair_curly_01_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hair_curly_01_n02.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\hair\hb_01_ma_d01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\hair\hb_01_ma_n01.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\laces\lace_01_a01.xbm,64,64,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\laces\lace_01_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\laces\lace_01_n01.xbm,512,512,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\common\textures\patterns\pattern_cloth_03.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\patterns\pattern_cloth_02.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\body_dirt\b_01_wa__bruised_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\body_dirt\b_01_ma__dirt_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\body_dirt\b_01_ma__dirt_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\body_dirt\b_01_wa__dirt_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\body_dirt\b_01_wa__dirt_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\furs\fur_d01.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\furs\fur_d03_n.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\furs\fur_long_d01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\furs\fur_long_n01.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\furs\fur_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\furs\fur_d03.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\furs\fur_a03.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\furs\fur_d03_m.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\common\textures\decals\wounds\wnd__decal_d03_arachas.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_n03.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\decals\wounds\wnd__decal_d01_censored.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_d02_censored.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_d03_censored.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_d04_censored.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_d01.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\decals\wounds\wnd__decal_d02.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_d04.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\decals\wounds\wnd__decal_n02.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\common\textures\decals\wounds\wnd__decal_d03.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\common\textures\runes\noise14.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
characters\models\common\textures\runes\noise7.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
characters\models\common\textures\runes\sword_oil_mask_01.xbm,256,1024,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
characters\models\common\textures\runes\sword_runes__01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\runes\noise10.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
characters\models\common\textures\runes\noise6.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
characters\models\common\textures\runes\sword_runes_gnomish_01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\runes\sword_runes_sabre_01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\runes\sword_runes_regular_01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\runes\noise13.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
characters\models\common\textures\runes\sword_runes_gnomish_02.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\runes\sword_runes_gnomish_03.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\runes\sword_runes_sabre_wh_01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\common\textures\cubemaps\eye_cube__fr.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
characters\models\common\man_average\heads\h_01_ma__elf\h_01_ma__elf_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\common\man_average\heads\h_01_ma__elf\h_01_ma__elf_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\common\man_average\heads\h_01_ma__elf\h_01_ma__elf_n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\common\man_average\heads\h_01_ma__elf\h_01_ma__elf_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\common\man_average\heads\h_02_ma__elf\h_02_ma__elf_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
